#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 05 21 50  65  3.5  4.8  1.47  8.33  6.26 999 1015.7  24.1  25.2 999.0 99.0 99.00
2011 01 05 22 50  70  3.3  4.3  1.43 10.81  6.22 999 1015.9  23.9  25.2 999.0 99.0 99.00
2011 01 05 23 50  79  3.4  4.8  1.39  8.33  6.32 999 1016.2  23.8  25.2 999.0 99.0 99.00
2011 01 06 00 50  68  4.1  5.3  1.52 10.81  6.56 999 1016.6  23.8  25.1 999.0 99.0 99.00
2011 01 06 01 50  73  4.4  6.2  1.59 10.00  6.66 999 1016.7  23.8  25.1 999.0 99.0 99.00
2011 01 06 02 50  69  4.2  6.0  1.77 10.00  6.92 999 1016.7  23.7  25.1 999.0 99.0 99.00
2011 01 06 03 50  77  4.1  5.3  1.67 10.00  6.67 999 1016.2  23.6  25.1 999.0 99.0 99.00
2011 01 06 04 50  69  4.4  6.2  1.68 10.00  6.62 999 1015.7  23.5  25.1 999.0 99.0 99.00
2011 01 06 05 50  84  4.7  6.0  1.69 10.00  6.79 999 1015.2  23.5  25.1 999.0 99.0 99.00
2011 01 06 06 50  70  4.4  6.4  1.58  8.33  6.70 999 1014.9  23.4  25.1 999.0 99.0 99.00
2011 01 06 07 50  88  4.4  5.7  1.71 10.00  6.83 999 1014.5  23.4  25.0 999.0 99.0 99.00
2011 01 06 08 50  90  4.7  6.1  1.69 10.81  6.79 999 1014.6  23.4  25.1 999.0 99.0 99.00
2011 01 06 09 50  83  4.7  5.9  1.61 10.81  6.80 999 1014.7  23.3  25.1 999.0 99.0 99.00
2011 01 06 10 50 100  4.2  5.3  1.63 10.00  6.88 999 1014.7  23.3  25.1 999.0 99.0 99.00
2011 01 06 11 50  99  4.6  6.2  1.53 10.00  6.83 999 1014.6  24.2  25.2 999.0 99.0 99.00
2011 01 06 12 50 104  4.6  5.5  1.61 10.00  7.01 999 1015.3  24.6  25.2 999.0 99.0 99.00
2011 01 06 13 50 103  3.9  5.6  1.54 10.81  6.70 999 1015.8  24.8  25.3 999.0 99.0 99.00
2011 01 06 14 50 112  4.1  5.1  1.51 10.00  6.42 999 1015.2  24.8  25.4 999.0 99.0 99.00
2011 01 06 15 50 123  4.9  6.1  1.69 10.00  7.05 999 1014.3  24.7  25.5 999.0 99.0 99.00
2011 01 06 16 50 124  4.2  5.2  1.62  9.09  6.93 999 1013.5  24.8  25.5 999.0 99.0 99.00
2011 01 06 17 50 130  4.0  5.0  1.68 12.12  7.02 999 1013.1  25.0  25.6 999.0 99.0 99.00
2011 01 06 18 50 142  4.4  5.7  1.58 12.12  6.67 999 1012.6  25.2  25.6 999.0 99.0 99.00
2011 01 06 19 50 148  5.3  6.4  1.49 12.12  6.44 999 1012.4  25.3  25.6 999.0 99.0 99.00
2011 01 06 20 50 152  5.5  7.1  1.64 10.81  6.67 999 1012.4  25.3  25.5 999.0 99.0 99.00
2011 01 06 21 50 148  5.6  7.3  1.54 10.81  6.16 999 1012.5  25.0  25.5 999.0 99.0 99.00
2011 01 06 22 50 144  5.1  6.2  1.49 11.43  5.78 999 1012.8  25.0  25.4 999.0 99.0 99.00
2011 01 06 23 50 147  5.0  6.1  1.42 10.00  5.72 999 1013.2  25.1  25.4 999.0 99.0 99.00
2011 01 07 00 50 148  5.9  7.5  1.55 10.00  5.88 999 1013.3  25.1  25.4 999.0 99.0 99.00
2011 01 07 01 50 146  6.7  7.8  1.43 12.12  5.54 999 1013.2  25.2  25.4 999.0 99.0 99.00
2011 01 07 02 50 153  7.3  8.7  1.47 10.81  5.06 999 1013.0  25.1  25.4 999.0 99.0 99.00
2011 01 07 03 50 150  6.5  8.0  1.47 10.00  5.05 999 1012.6  25.1  25.4 999.0 99.0 99.00
