#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 08 13 19 20  79  6.4  7.6 99.00 99.00 99.00 999 1016.3  28.8 999.0 999.0 99.0 99.00
2017 08 13 19 30  84  6.6  7.6 99.00 99.00 99.00 999 1016.3  28.8 999.0 999.0 99.0 99.00
2017 08 13 19 40  84  6.8  8.0 99.00 99.00 99.00 999 1016.2  28.9 999.0 999.0 99.0 99.00
2017 08 13 19 50  84  7.0  8.1 99.00 99.00 99.00 999 1016.2  28.9 999.0 999.0 99.0 99.00
2017 08 13 20 00  82  7.1  8.2  0.90  3.60 99.00  71 1016.2  28.9  29.7 999.0 99.0 99.00
2017 08 13 20 10  79  7.2  8.2 99.00 99.00 99.00 999 1016.2  28.8 999.0 999.0 99.0 99.00
2017 08 13 20 20  79  6.7  7.8 99.00 99.00 99.00 999 1016.1  28.9 999.0 999.0 99.0 99.00
2017 08 13 20 30  85  7.0  8.2 99.00 99.00 99.00 999 1016.0  28.9 999.0 999.0 99.0 99.00
2017 08 13 20 40  85  6.6  7.8 99.00 99.00 99.00 999 1016.0  29.0 999.0 999.0 99.0 99.00
2017 08 13 20 50  82  6.5  7.6 99.00 99.00 99.00 999 1016.1  28.9 999.0 999.0 99.0 99.00
2017 08 13 21 00  84  6.7  7.6  0.80  3.40 99.00  72 1016.2  28.9  29.7 999.0 99.0 99.00
2017 08 13 21 10  85  6.6  7.6 99.00 99.00 99.00 999 1016.2  28.9 999.0 999.0 99.0 99.00
2017 08 13 21 20  89  6.4  7.5 99.00 99.00 99.00 999 1016.2  28.9 999.0 999.0 99.0 99.00
2017 08 13 21 30  85  6.3  7.6 99.00 99.00 99.00 999 1016.3  28.9 999.0 999.0 99.0 99.00
2017 08 13 21 40  85  6.6  7.6 99.00 99.00 99.00 999 1016.4  28.9 999.0 999.0 99.0 99.00
2017 08 13 21 50  87  6.5  7.6 99.00 99.00 99.00 999 1016.5  29.0 999.0 999.0 99.0 99.00
2017 08 13 22 00  86  6.5  7.8  0.90  3.60 99.00  68 1016.5  29.0  29.7 999.0 99.0 99.00
2017 08 13 22 10  82  7.0  8.0 99.00 99.00 99.00 999 1016.5  28.9 999.0 999.0 99.0 99.00
2017 08 13 22 20  85  6.8  8.1 99.00 99.00 99.00 999 1016.5  28.9 999.0 999.0 99.0 99.00
2017 08 13 22 30  82  6.9  8.2 99.00 99.00 99.00 999 1016.6  28.8 999.0 999.0 99.0 99.00
2017 08 13 22 40  80  6.8  7.9 99.00 99.00 99.00 999 1016.7  28.8 999.0 999.0 99.0 99.00
2017 08 13 22 50  85  6.8  8.2 99.00 99.00 99.00 999 1016.7  28.9 999.0 999.0 99.0 99.00
2017 08 13 23 00  80  7.0  8.2  0.90  3.50 99.00  73 1016.8  28.9  29.5 999.0 99.0 99.00
2017 08 13 23 10  82  6.5  7.8 99.00 99.00 99.00 999 1016.9  28.9 999.0 999.0 99.0 99.00
2017 08 13 23 20  85  6.4  7.6 99.00 99.00 99.00 999 1016.9  28.9 999.0 999.0 99.0 99.00
